INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,SMILES,MS_READY_SMILES,QSAR_READY_SMILES
6640-24-0,CASRN,DTXSID9045138,1-(3-Chlorophenyl)piperazine,ClC1=CC(=CC=C1)N1CCNCC1,ClC1=CC(=CC=C1)N1CCNCC1,ClC1=CC(=CC=C1)N1CCNCC1
66441-23-4,CASRN,DTXSID2032392,Fenoxaprop-ethyl,CCOC(=O)C(C)OC1=CC=C(OC2=NC3=C(O2)C=C(Cl)C=C3)C=C1,CCOC(=O)C(C)OC1=CC=C(OC2=NC3=C(O2)C=C(Cl)C=C3)C=C1,CCOC(=O)C(C)OC1=CC=C(OC2=NC3=C(O2)C=C(Cl)C=C3)C=C1
66455-29-6,CASRN,DTXSID1046978,"N-(Alkyl C10-C16)-N,N-dimethylglycine betaine",N/A,N/A,N/A
66456-53-9,CASRN,DTXSID6047527,"Adipic acid, polypropyleneglycol, laurate",N/A,N/A,N/A
664-95-9,CASRN,DTXSID5046273,Glycyclamide,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1
66532-85-2,CASRN,DTXSID3057800,Propacetamol,CCN(CC)CC(=O)OC1=CC=C(NC(C)=O)C=C1,CCN(CC)CC(=O)OC1=CC=C(NC(C)=O)C=C1,CCN(CC)CC(=O)OC1=CC=C(NC(C)=O)C=C1
66575-29-9,CASRN,DTXSID8040484,Forskolin,[H][C@@]12[C@H](O)[C@H](OC(C)=O)[C@@]3(C)O[C@](C)(CC(=O)[C@]3(O)[C@@]1(C)[C@@H](O)CCC2(C)C)C=C,CC(=O)OC1C(O)C2C(C)(C)CCC(O)C2(C)C2(O)C(=O)CC(C)(OC12C)C=C,CC(=O)OC1C(O)C2C(C)(C)CCC(O)C2(C)C2(O)C(=O)CC(C)(OC12C)C=C
66644-80-2,CASRN,DTXSID8057801,"2,3-Dimethoxy-5-sulphamoylbenzoic acid",COC1=CC(=CC(C(O)=O)=C1OC)S(N)(=O)=O,COC1=CC(=CC(C(O)=O)=C1OC)S(N)(=O)=O,COC1=CC(=CC(C(O)=O)=C1OC)S(N)(=O)=O
66644-81-3,CASRN,DTXSID6046268,Veralipride,COC1=C(OC)C(=CC(=C1)S(N)(=O)=O)C(=O)NCC1CCCN1CC=C,COC1=C(OC)C(=CC(=C1)S(N)(=O)=O)C(=O)NCC1CCCN1CC=C,COC1=C(OC)C(=CC(=C1)S(N)(=O)=O)C(=O)NCC1CCCN1CC=C
666-99-9,CASRN,DTXSID2046705,Agaric acid,CCCCCCCCCCCCCCCCC(C(O)=O)C(O)(CC(O)=O)C(O)=O,CCCCCCCCCCCCCCCCC(C(O)=O)C(O)(CC(O)=O)C(O)=O,CCCCCCCCCCCCCCCCC(C(O)=O)C(O)(CC(O)=O)C(O)=O
66-71-7,CASRN,DTXSID1025857,"1,10-Phenanthroline",C1=CC2=C(N=C1)C1=C(C=CC=N1)C=C2,C1=CC2=C(N=C1)C1=C(C=CC=N1)C=C2,C1=CC2=C(N=C1)C1=C(C=CC=N1)C=C2
66-72-8,CASRN,DTXSID4046020,Pyridoxal,CC1=C(O)C(C=O)=C(CO)C=N1,CC1=C(O)C(C=O)=C(CO)C=N1,CC1=C(O)C(C=O)=C(CO)C=N1
6673-35-4,CASRN,DTXSID0021179,Practolol,CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1,CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1,CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1
66734-13-2,CASRN,DTXSID6045535,Alclometasone dipropionate,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@@H]3[C@H](Cl)CC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC12C,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC12C
6674-22-2,CASRN,DTXSID2049424,"1,8-Diazabicyclo[5.4.0]undec-7-ene",C1CN=C2CCCCCN2C1,C1CN=C2CCCCCN2C1,C1CN=C2CCCCCN2C1
66-75-1,CASRN,DTXSID8026270,Uracil mustard,ClCCN(CCCl)C1=CNC(=O)NC1=O,ClCCN(CCCl)C1C=NC(=O)NC1=O,ClCCN(CCCl)C1C=NC(=O)NC1=O
66-76-2,CASRN,DTXSID8021729,Dicumarol,OC1=C(CC2=C(O)C3=CC=CC=C3OC2=O)C(=O)OC2=CC=CC=C12,O=C1OC2=C(C=CC=C2)C(=O)C1CC1C(=O)OC2=C(C=CC=C2)C1=O,O=C1OC2=C(C=CC=C2)C(=O)C1CC1C(=O)OC2=C(C=CC=C2)C1=O
66794-74-9,CASRN,DTXSID2049004,Encainide hydrochloride,Cl.COC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1CCC1CCCCN1C,COC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1CCC1CCCCN1C,COC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1CCC1CCCCN1C
66803-19-8,CASRN,DTXSID3048609,Micronomicin sulfate,OS(O)(=O)=O.CNC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1,CNCC1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,CNCC1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1
66-81-9,CASRN,DTXSID6024882,Cycloheximide,[H][C@]1(C[C@@H](C)C[C@H](C)C1=O)[C@H](O)CC1CC(=O)NC(=O)C1,[H][C@@]1(C[C@@H](C)C[C@H](C)C1=O)[C@H](O)CC1CC(=O)NC(=O)C1,[H][C@@]1(C[C@@H](C)C[C@H](C)C1=O)[C@H](O)CC1CC(=O)NC(=O)C1
6683-19-8,CASRN,DTXSID1027633,Irganox 1010,CC(C)(C)C1=CC(CCC(=O)OCC(COC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)(COC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)COC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C,CC(C)(C)C1=CC(CCC(=O)OCC(COC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)(COC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)COC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C,CC(C)(C)C1=CC(CCC(=O)OCC(COC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)(COC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)COC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C
66-84-2,CASRN,DTXSID5037236,Glucosamine hydrochloride,Cl.N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,NC1C(O)OC(CO)C(O)C1O,NC1C(O)OC(CO)C(O)C1O
66852-54-8,CASRN,DTXSID6046636,Halobetasol propionate,CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl,CCC(=O)OC1(C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(=O)CCl,CCC(=O)OC1(C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)C(=O)CCl
66871-56-5,CASRN,DTXSID4049080,Lidamidine,CNC(=N)NC(=O)NC1=C(C)C=CC=C1C,CNC(=N)NC(=O)NC1=C(C)C=CC=C1C,CNC(=N)NC(=O)NC1=C(C)C=CC=C1C
668-94-0,CASRN,DTXSID5045700,"4,5-Diphenylimidazole",N1C=NC(=C1C1=CC=CC=C1)C1=CC=CC=C1,N1C=NC(=C1C1=CC=CC=C1)C1=CC=CC=C1,N1C=NC(=C1C1=CC=CC=C1)C1=CC=CC=C1
668981-02-0,CASRN,DTXSID0047294,CP-863187,CC(C)C1=NN=C2C=CC(=CN12)C1=C(N=CO1)C1=CC(F)=CC=C1F,CC(C)C1=NN=C2C=CC(=CN12)C1=C(N=CO1)C1=CC(F)=CC=C1F,CC(C)C1=NN=C2C=CC(=CN12)C1=C(N=CO1)C1=CC(F)=CC=C1F
66898-62-2,CASRN,DTXSID3046740,Talniflumate,FC(F)(F)C1=CC(NC2=C(C=CC=N2)C(=O)OC2OC(=O)C3=C2C=CC=C3)=CC=C1,FC(F)(F)C1=CC(NC2=C(C=CC=N2)C(=O)OC2OC(=O)C3=C2C=CC=C3)=CC=C1,FC(F)(F)C1=CC(NC2=C(C=CC=N2)C(=O)OC2OC(=O)C3=C2C=CC=C3)=CC=C1
66985-17-9,CASRN,DTXSID3045772,Ipratropium bromide hydrate,O.[Br-].CC(C)[N+]1(C)[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1,CC(C)[N+]1(C)C2CCC1CC(C2)OC(=O)C(CO)C1=CC=CC=C1,CC(C)[N+]1(C)C2CCC1CC(C2)OC(=O)C(CO)C1=CC=CC=C1
6700-34-1,CASRN,DTXSID8045569,Dextromethorphan hydrobromide monohydrate,O.Br.[H][C@]12CCCC[C@]11CCN(C)[C@H]2CC2=C1C=C(OC)C=C2,[H]C12CC3=C(C=C(OC)C=C3)C3(CCCCC13)CCN2C,[H]C12CC3=C(C=C(OC)C=C3)C3(CCCCC13)CCN2C
6701-13-9,CASRN,DTXSID7044972,"1,10-Decanediol dimethacrylate",CC(=C)C(=O)OCCCCCCCCCCOC(=O)C(C)=C,CC(=C)C(=O)OCCCCCCCCCCOC(=O)C(C)=C,CC(=C)C(=O)OCCCCCCCCCCOC(=O)C(C)=C
67024-46-8,CASRN,DTXSID2044973,Propan-2-yl 2-ethylhexanoate,CCCCC(CC)C(=O)OC(C)C,CCCCC(CC)C(=O)OC(C)C,CCCCC(CC)C(=O)OC(C)C
67028-40-4,CASRN,DTXSID8047428,(4-Methylphenoxy) acetic acid ethyl ester,CCOC(=O)COC1=CC=C(C)C=C1,CCOC(=O)COC1=CC=C(C)C=C1,CCOC(=O)COC1=CC=C(C)C=C1
1967-03-08,CASRN,DTXSID0040622,Thiamine hydrochloride,Cl.[Cl-].CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N,CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N,CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N
670-54-2,CASRN,DTXSID7049425,Tetracyanoethylene,N#CC(C#N)=C(C#N)C#N,N#CC(C#N)=C(C#N)C#N,N#CC(C#N)=C(C#N)C#N
6706-59-8,CASRN,DTXSID4042096,L-Glucitol,OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO,N/A,N/A
6707-60-4,CASRN,DTXSID4047705,12-Oxahexadecanolide,O=C1CCCCCCCCCCOCCCCO1,O=C1CCCCCCCCCCOCCCCO1,O=C1CCCCCCCCCCOCCCCO1
6711-48-4,CASRN,DTXSID7044974,"N'-[3-(Dimethylamino)propyl]-N,N-dimethylpropane-1,3-diamine",CN(C)CCCNCCCN(C)C,CN(C)CCCNCCCN(C)C,CN(C)CCCNCCCN(C)C
671-16-9,CASRN,DTXSID4021189,Procarbazine,CNNCC1=CC=C(C=C1)C(=O)NC(C)C,CNNCC1=CC=C(C=C1)C(=O)NC(C)C,CNNCC1=CC=C(C=C1)C(=O)NC(C)C
67121-76-0,CASRN,DTXSID2046123,Fluperlapine,CN1CCN(CC1)C1=NC2=CC(F)=CC=C2CC2=C1C=CC=C2,CN1CCN(CC1)C1=NC2=CC(F)=CC=C2CC2=C1C=CC=C2,CN1CCN(CC1)C1=NC2=CC(F)=CC=C2CC2=C1C=CC=C2
67151-63-7,CASRN,DTXSID2044975,1-{Bis[3-(dimethylamino)propyl]amino}propan-2-ol,CC(O)CN(CCCN(C)C)CCCN(C)C,CC(O)CN(CCCN(C)C)CCCN(C)C,CC(O)CN(CCCN(C)C)CCCN(C)C
67-16-3,CASRN,DTXSID6046890,Thiamine disulfide,CC(N(CC1=C(N)N=C(C)N=C1)C=O)=C(CCO)SSC(CCO)=C(C)N(CC1=C(N)N=C(C)N=C1)C=O,CC(N(CC1=C(N)N=C(C)N=C1)C=O)=C(CCO)SSC(CCO)=C(C)N(CC1=C(N)N=C(C)N=C1)C=O,CC(N(CC1=C(N)N=C(C)N=C1)C=O)=C(CCO)SSC(CCO)=C(C)N(CC1=C(N)N=C(C)N=C1)C=O
671-95-4,CASRN,DTXSID4046153,Clofenamide,NS(=O)(=O)C1=CC=C(Cl)C(=C1)S(N)(=O)=O,NS(=O)(=O)C1=CC=C(Cl)C(=C1)S(N)(=O)=O,NS(=O)(=O)C1=CC=C(Cl)C(=C1)S(N)(=O)=O
67199-66-0,CASRN,DTXSID3057802,Daniquidone,NC1=CC=C2N=C3N(CC2=C1)C(=O)C1=C3C=CC=C1,NC1=CC=C2N=C3N(CC2=C1)C(=O)C1=C3C=CC=C1,NC1=CC=C2N=C3N(CC2=C1)C(=O)C1=C3C=CC=C1
67-20-9,CASRN,DTXSID7020972,Nitrofurantoin,[O-][N+](=O)C1=CC=C(O1)C=NN1CC(=O)NC1=O,[O-][N+](=O)C1=CC=C(O1)C=NN1CC(=O)NC1=O,[O-][N+](=O)C1=CC=C(O1)C=NN1CC(=O)NC1=O
67227-56-9,CASRN,DTXSID0043896,Fenoldopam,OC1=CC=C(C=C1)C1CNCCC2=C1C=C(O)C(O)=C2Cl,OC1=CC=C(C=C1)C1CNCCC2=C1C=C(O)C(O)=C2Cl,OC1=CC=C(C=C1)C1CNCCC2=C1C=C(O)C(O)=C2Cl
67233-85-6,CASRN,DTXSID0035790,Sodium 2-methoxy-5-nitrophenolate,[Na+].COC1=C([O-])C=C(C=C1)[N+]([O-])=O,COC1=C(O)C=C(C=C1)[N+]([O-])=O,COC1=C(O)C=C(C=C1)[N+]([O-])=O
6724-53-4,CASRN,DTXSID1021114,Perhexiline maleate,OC(=O)\C=C/C(O)=O.C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1,"OC(=O)C=CC(O)=O,C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1",C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1
67268-43-3,CASRN,DTXSID3045699,Giparmen,CC1=CC(=O)OC2=CC(OCC#C)=CC=C12,CC1=CC(=O)OC2=CC(OCC#C)=CC=C12,CC1=CC(=O)OC2=CC(OCC#C)=CC=C12
6728-26-3,CASRN,DTXSID1041425,(2E)-2-Hexenal,CCC\C=C\C=O,CCCC=CC=O,CCCC=CC=O
67-28-7,CASRN,DTXSID1046398,Nihydrazone,CC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O,CC(=O)N=NCC1=CC=C(O1)[N+]([O-])=O,CC(=O)N=NCC1=CC=C(O1)[N+]([O-])=O
672-87-7,CASRN,DTXSID6023315,Metyrosine,C[C@](N)(CC1=CC=C(O)C=C1)C(O)=O,CC(N)(CC1=CC=C(O)C=C1)C(O)=O,CC(N)(CC1=CC=C(O)C=C1)C(O)=O
67-30-1,CASRN,DTXSID5048186,Tetrac,OC(=O)CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1,OC(=O)CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1,OC(=O)CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1
673-31-4,CASRN,DTXSID2046464,Phenprobamate,NC(=O)OCCCC1=CC=CC=C1,NC(=O)OCCCC1=CC=CC=C1,NC(=O)OCCCC1=CC=CC=C1
6734-80-1,CASRN,DTXSID2040361,Metam-sodium hydrate,O.O.O.[Na+].CNC([S-])=S,CNC(S)=S,CNC(S)=S
67375-30-8,CASRN,DTXSID7041201,alpha-Cypermethrin,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)O[C@@H](C#N)C1=CC=CC(OC2=CC=CC=C2)=C1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1
673-84-7,CASRN,DTXSID4027288,"2,6-Dimethyl-2,4,6-octatriene",CC=C(C)C=CC=C(C)C,CC=C(C)C=CC=C(C)C,CC=C(C)C=CC=C(C)C
67392-87-4,CASRN,DTXSID7046465,Drospirenone,[H][C@@]12C[C@]1([H])[C@@]1([H])[C@]3([H])[C@]4([H])C[C@]4([H])[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@]1([H])[C@@]1(C)CCC(=O)C=C21,CC12CCC3C(C4CC4C4=CC(=O)CCC34C)C1C1CC1C21CCC(=O)O1,CC12CCC3C(C4CC4C4=CC(=O)CCC34C)C1C1CC1C21CCC(=O)O1
6740-88-1,CASRN,DTXSID8023187,Ketamine,CNC1(CCCCC1=O)C1=C(Cl)C=CC=C1,CNC1(CCCCC1=O)C1=C(Cl)C=CC=C1,CNC1(CCCCC1=O)C1=C(Cl)C=CC=C1
67-42-5,CASRN,DTXSID2045151,Egtazic Acid,OC(=O)CN(CCOCCOCCN(CC(O)=O)CC(O)=O)CC(O)=O,OC(=O)CN(CCOCCOCCN(CC(O)=O)CC(O)=O)CC(O)=O,OC(=O)CN(CCOCCOCCN(CC(O)=O)CC(O)=O)CC(O)=O
6742-54-7,CASRN,DTXSID3029281,1-Phenylundecane,CCCCCCCCCCCC1=CC=CC=C1,CCCCCCCCCCCC1=CC=CC=C1,CCCCCCCCCCCC1=CC=CC=C1
67-43-6,CASRN,DTXSID2023434,Pentetic acid,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O
67-45-8,CASRN,DTXSID4041997,Furazolidone,[O-][N+](=O)C1=CC=C(O1)C=NN1CCOC1=O,[O-][N+](=O)C1=CC=C(O1)C=NN1CCOC1=O,[O-][N+](=O)C1=CC=C(O1)C=NN1CCOC1=O
67469-78-7,CASRN,DTXSID1042570,Vanoxerine hydrochloride,[Cl-].[Cl-].FC1=CC=C(C=C1)C(OCC[NH+]1CC[NH+](CCCC2=CC=CC=C2)CC1)C1=CC=C(F)C=C1,FC1=CC=C(C=C1)C(OCCN1CCN(CCCC2=CC=CC=C2)CC1)C1=CC=C(F)C=C1,FC1=CC=C(C=C1)C(OCCN1CCN(CCCC2=CC=CC=C2)CC1)C1=CC=C(F)C=C1
67-47-0,CASRN,DTXSID3030428,5-(Hydroxymethyl)-2-furfural,OCC1=CC=C(O1)C=O,OCC1=CC=C(O1)C=O,OCC1=CC=C(O1)C=O
67-48-1,CASRN,DTXSID4020325,"2-Hydroxy-N,N,N-trimethylethan-1-aminium chloride",[Cl-].C[N+](C)(C)CCO,C[N+](C)(C)CCO,C[N+](C)(C)CCO
67485-29-4,CASRN,DTXSID6023868,Hydramethylnon,CC1(C)CNC(NN=C(C=CC2=CC=C(C=C2)C(F)(F)F)C=CC2=CC=C(C=C2)C(F)(F)F)=NC1,CC1(C)CNC(NN=C(C=CC2=CC=C(C=C2)C(F)(F)F)C=CC2=CC=C(C=C2)C(F)(F)F)=NC1,CC1(C)CNC(NN=C(C=CC2=CC=C(C=C2)C(F)(F)F)C=CC2=CC=C(C=C2)C(F)(F)F)=NC1
67-52-7,CASRN,DTXSID8020129,Barbituric acid,O=C1CC(=O)NC(=O)N1,O=C1CC(=O)NC(=O)N1,O=C1CC(=O)NC(=O)N1
67-56-1,CASRN,DTXSID2021731,Methanol,CO,CO,CO
67564-91-4,CASRN,DTXSID4034601,"(2R,6S)-Fenpropimorph",CC(CN1C[C@H](C)O[C@H](C)C1)CC1=CC=C(C=C1)C(C)(C)C,CC(CN1CC(C)OC(C)C1)CC1=CC=C(C=C1)C(C)(C)C,CC(CN1CC(C)OC(C)C1)CC1=CC=C(C=C1)C(C)(C)C
67604-48-2,CASRN,DTXSID50274239,(+/-)-Naringenin,OC1=CC=C(C=C1)C1CC(=O)C2=C(O1)C=C(O)C=C2O,OC1=CC=C(C=C1)C1CC(=O)C2=C(O1)C=C(O)C=C2O,OC1=CC=C(C=C1)C1CC(=O)C2=C(O1)C=C(O)C=C2O
676116-04-4,CASRN,DTXSID7047271,PD 0343701,CS(O)(=O)=O.CC1=CC(CCN2CCN(CC2)C2=NSC3=CC=CC=C23)=CC2=C1NC(=O)CC2(C)C,"CS(O)(=O)=O,CC1=CC(CCN2CCN(CC2)C2=NSC3=CC=CC=C23)=CC2=C1NC(=O)CC2(C)C",CC1=CC(CCN2CCN(CC2)C2=NSC3=CC=CC=C23)=CC2=C1NC(=O)CC2(C)C
67-63-0,CASRN,DTXSID7020762,Isopropanol,CC(C)O,CC(C)O,CC(C)O
67634-00-8,CASRN,DTXSID9025580,Allyl 2-(isopentyloxy)acetate,CC(C)CCOCC(=O)OCC=C,CC(C)CCOCC(=O)OCC=C,CC(C)CCOCC(=O)OCC=C
67-64-1,CASRN,DTXSID8021482,Acetone,CC(C)=O,CC(C)=O,CC(C)=O
676-46-0,CASRN,DTXSID7046831,Disodium 2-hydroxybutanedioate,[Na+].[Na+].OC(CC([O-])=O)C([O-])=O,OC(CC(O)=O)C(O)=O,OC(CC(O)=O)C(O)=O
67-66-3,CASRN,DTXSID1020306,Chloroform,ClC(Cl)Cl,ClC(Cl)Cl,ClC(Cl)Cl
67674-36-6,CASRN,DTXSID0047034,"(2E,6Z)-1,1-diethoxynona-2,6-diene",CCOC(OCC)\C=C\CC\C=C/CC,CCOC(OCC)C=CCCC=CCC,CCOC(OCC)C=CCCC=CCC
67-68-5,CASRN,DTXSID2021735,Dimethyl sulfoxide,CS(C)=O,CS(C)=O,CS(C)=O
67701-03-5,CASRN,DTXSID7028306,"Fatty acids, C16-18",N/A,N/A,N/A
6770-38-3,CASRN,DTXSID7044712,"1,4-Bis(methoxymethyl)benzene",COCC1=CC=C(COC)C=C1,COCC1=CC=C(COC)C=C1,COCC1=CC=C(COC)C=C1
67-71-0,CASRN,DTXSID4043937,Dimethyl sulfone,CS(C)(=O)=O,CS(C)(=O)=O,CS(C)(=O)=O
67715-80-4,CASRN,DTXSID9047706,"2-Methyl-4-propyl-1,3-oxathiane",CCCC1CCOC(C)S1,CCCC1CCOC(C)S1,CCCC1CCOC(C)S1
67-72-1,CASRN,DTXSID7020689,Hexachloroethane,ClC(Cl)(Cl)C(Cl)(Cl)Cl,ClC(Cl)(Cl)C(Cl)(Cl)Cl,ClC(Cl)(Cl)C(Cl)(Cl)Cl
67-73-2,CASRN,DTXSID0040674,Fluocinolone acetonide,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(O1)C(=O)CO,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(O1)C(=O)CO
67747-09-5,CASRN,DTXSID4024270,Prochloraz,CCCN(CCOC1=C(Cl)C=C(Cl)C=C1Cl)C(=O)N1C=CN=C1,CCCN(CCOC1=C(Cl)C=C(Cl)C=C1Cl)C(=O)N1C=CN=C1,CCCN(CCOC1=C(Cl)C=C(Cl)C=C1Cl)C(=O)N1C=CN=C1
67762-27-0,CASRN,DTXSID0028323,"Alcohols, C16-18",N/A,N/A,N/A
67765-04-2,CASRN,DTXSID8057803,Enefexine,CCC1=CC=C(C=C1)C1CCNCC1,CCC1=CC=C(C=C1)C1CCNCC1,CCC1=CC=C(C=C1)C1CCNCC1
67786-14-5,CASRN,DTXSID2044713,Acid Red 337,[Na+].NC1=C(N=NC2=CC=CC=C2C(F)(F)F)C2=C(C=C1)C=C(C=C2O)S([O-])(=O)=O,NC1=C(N=NC2=CC=CC=C2C(F)(F)F)C2=C(C=C1)C=C(C=C2O)S(O)(=O)=O,NC1=C(N=NC2=CC=CC=C2C(F)(F)F)C2=C(C=C1)C=C(C=C2O)S(O)(=O)=O
67-78-7,CASRN,DTXSID0048713,Triamcinolone diacetate,[H][C@@]12C[C@@H](OC(C)=O)[C@](O)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,[H][C@@]12C[C@@H](OC(C)=O)[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(O)[C@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,[H][C@@]12C[C@@H](OC(C)=O)[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(O)[C@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
67814-76-0,CASRN,DTXSID2046462,Isepamicin sulfate,OS(O)(=O)=O.CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@@H](C[C@H](N)[C@@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2O)NC(=O)C(O)CN)OC[C@]1(C)O,CNC1C(O)C(OC2C(CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)NC(=O)C(O)CN)OCC1(C)O,CNC1C(O)C(OC2C(CC(N)C(OC3OC(CN)C(O)C(O)C3O)C2O)NC(=O)C(O)CN)OCC1(C)O
678-26-2,CASRN,DTXSID3046613,Perflenapent,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
678-39-7,CASRN,DTXSID7029904,2-(Perfluorooctyl)ethanol,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
67874-72-0,CASRN,DTXSID0044573,2-(2-Methylbutan-2-yl)cyclohexyl acetate,CCC(C)(C)C1CCCCC1OC(C)=O,CCC(C)(C)C1CCCCC1OC(C)=O,CCC(C)(C)C1CCCCC1OC(C)=O
67883-79-8,CASRN,DTXSID7047562,(3Z)-Hex-3-en-1-yl (2E)-2-methylbut-2-enoate,CC\C=C/CCOC(=O)C(\C)=C\C,CCC=CCCOC(=O)C(C)=CC,CCC=CCCOC(=O)C(C)=CC
6789-88-4,CASRN,DTXSID9025403,Hexyl benzoate,CCCCCCOC(=O)C1=CC=CC=C1,CCCCCCOC(=O)C1=CC=CC=C1,CCCCCCOC(=O)C1=CC=CC=C1
